model,image,price,link,name_tr
00015-010004-00015,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/56.jpg,50.0000,https://numismat.net/osmanli-mehmed-resad-1327-5-1914-yili-40-para-cct,Osmanlı Mehmed Reşad 1327/5 (1914) Yılı 40 Para  ÇÇT
00016-010004-00016,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/57.jpg,100.0000,https://numismat.net/osmanli-mehmed-resad-1327-8-1917-yili-40-para-ct,Osmanlı Mehmed Reşad 1327/8 (1917) Yılı 40 Para  ÇT
00017-010004-00017,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/58.jpg,300.0000,https://numismat.net/osmanli-mehmed-resad-1327-9-1918-yili-40-para-ct,Osmanlı Mehmed Reşad 1327/9 (1918) Yılı 40 Para  ÇT
00018-000006-00001,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/38.jpg,50.0000,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum
00019-000006-00002,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/39.jpg,50.0000,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum-1,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum
00020-000006-00003,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/40.jpg,50.0000,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum-2,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum
00021-000006-00004,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/41.jpg,50.0000,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum-3,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum
00022-000001-00001,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/22.jpg,125.0000,https://numismat.net/1948-yili-1-kurus-ci-l,1948 Yılı 1 Kuruş  ÇİL (+)
00023-000001-00002,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/23.jpg,125.0000,https://numismat.net/1948-yili-1-kurus-ci-l-1,1948 Yılı 1 Kuruş  ÇİL (+)
00024-000001-00003,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/24.jpg,125.0000,https://numismat.net/1948-yili-1-kurus-ci-l-2,1948 Yılı 1 Kuruş  ÇİL (+)
00025-000001-00004,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/25.jpg,125.0000,https://numismat.net/1948-yili-1-kurus-ci-l-3,1948 Yılı 1 Kuruş  ÇİL (+)
00026-000001-00005,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/30.jpg,125.0000,https://numismat.net/1949-yili-1-kurus-ci-l,1949 Yılı 1 Kuruş  ÇİL (+)
00027-000001-00006,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/31.jpg,70.8333,https://numismat.net/1950-yili-1-kurus-ci-lalti,1950 Yılı 1 Kuruş  ÇİLALTI
00028-000001-00007,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/32.jpg,70.8333,https://numismat.net/1951-yili-1-kurus-ci-l,1951 Yılı 1 Kuruş  ÇİL
00029-000001-00008,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/33.jpg,70.8333,https://numismat.net/1948-yili-1-kurus-ci-lalti,1948 Yılı 1 Kuruş  ÇİLALTI
00030-000001-00009,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/64-3.jpg,300.0000,https://numismat.net/1938-yili-1-kurus-ci-l,1938 Yılı 1 Kuruş  ÇİL
00031-000001-00010,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/13-3.jpg,350.0000,https://numismat.net/1938-yili-1-kurus-ci-l-1,1938 Yılı 1 Kuruş  ÇİL (+)
00032-000001-00011,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/14.jpg,200.0000,https://numismat.net/1947-yili-1-kurus-ci-l,1947 Yılı 1 Kuruş  ÇİL
00033-000001-00012,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/15.jpg,62.5000,https://numismat.net/1942-yili-10-para-ci-l,1942 Yılı 10 Para  ÇİL
00034-000001-00013,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/17.jpg,62.5000,https://numismat.net/1940-yili-10-para-ci-l,1940 Yılı 10 Para  ÇİL
00035-000001-00014,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/18.jpg,62.5000,https://numismat.net/1940-yili-10-para-ci-l-1,1940 Yılı 10 Para   ÇİL
00036-000003-00001,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/20.jpg,50.0000,https://numismat.net/1990-yili-cevremizi-sevelim-koruyalim-hatira-1-000-lira-ci-l,1990 Yılı Çevremizi Sevelim Koruyalım Hatıra 1.000 Lira  ÇİL
00037-000005-00001,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/60.jpg,150.0000,https://numismat.net/2012-yili-sayistay-in-150-yili-1-tl-ci-l,2012 Yılı Sayıştay'ın 150. Yılı 1 TL  ÇİL (+)
00038-000005-00002,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/62.jpg,150.0000,https://numismat.net/2012-yili-sayistay-in-150-yili-1-tl-ci-l-1,2012 Yılı Sayıştay'ın 150. Yılı 1 TL  ÇİL (+)
00039-000005-00003,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/63.jpg,150.0000,https://numismat.net/2012-yili-sayistay-in-150-yili-1-tl-ci-l-2,2012 Yılı Sayıştay'ın 150. Yılı 1 TL  ÇİL (+)
00040-020001-00005,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/21.jpg,150.0000,https://numismat.net/almanya-1922-yili-3-mark-ci-l,Almanya 1922 Yılı 3 Mark  ÇİL
00041-020001-00006,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/36.jpg,250.0000,https://numismat.net/almanya-1936-yili-1-pfennig-cct,Almanya 1936 Yılı 1 Pfennig  ÇÇT (+)
00042-020001-00007,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/11.jpg,350.0000,https://numismat.net/almanya-1938-yili-5-pfennig-ci-l,Almanya 1938 Yılı 5 Pfennig   ÇİL
00043-020001-00008,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/12.jpg,250.0000,https://numismat.net/almanya-1939-yili-10-pfennig-ci-lalti,Almanya 1939 Yılı 10 Pfennig  ÇİLALTI
00044-020001-00009,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/70.jpg,250.0000,https://numismat.net/fransa-1912-yili-50-centime-ci-l,Fransa 1912 Yılı 50 Centime  ÇİL
00045-020001-00010,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/71.jpg,250.0000,https://numismat.net/fransa-1912-yili-50-centime-ci-l-1,Fransa 1912 Yılı 50 Centime  ÇİL
00046-020001-00011,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/72.jpg,250.0000,https://numismat.net/fransa-1913-yili-50-centime-ci-l,Fransa 1913 Yılı 50 Centime  ÇİL
00047-020001-00012,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/73.jpg,250.0000,https://numismat.net/fransa-1913-yili-50-centime-ci-l-1,Fransa 1913 Yılı 50 Centime  ÇİL
00048-020001-00013,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/74.jpg,250.0000,https://numismat.net/fransa-1914-yili-50-centime-ci-l,Fransa 1914 Yılı 50 Centime  ÇİL
00049-020001-00014,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/75.jpg,250.0000,https://numismat.net/fransa-1914-yili-50-centime-ci-l-1,Fransa 1914 Yılı 50 Centime  ÇİL
00050-020001-00015,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/76.jpg,250.0000,https://numismat.net/fransa-1916-yili-50-centime-ci-l,Fransa 1916 Yılı 50 Centime  ÇİL
00051-020001-00016,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/77.jpg,250.0000,https://numismat.net/fransa-1916-yili-50-centime-ci-l-1,Fransa 1916 Yılı 50 Centime  ÇİL
00052-020001-00017,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/78.jpg,250.0000,https://numismat.net/fransa-1916-yili-50-centime-ci-l-2,Fransa 1916 Yılı 50 Centime  ÇİL
00053-020001-00018,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/79.jpg,250.0000,https://numismat.net/fransa-1917-yili-50-centime-ci-l,Fransa 1917 Yılı 50 Centime  ÇİL
00054-020001-00019,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/80.jpg,250.0000,https://numismat.net/belcika-1898-yili-50-centime-cct,Belçika 1898 Yılı 50 Centime  ÇÇT
00055-000006-00005,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/1.jpg,1750.0000,https://numismat.net/darphane-2022-yili-osmanli-padisahlari-serisi-ii-murad-no-6-darphane-hatira-gumus,2022 Yılı Osmanlı Padişahları Serisi: II. Murad No:6  Darphane Hatıra Gümüş
00056-000006-00006,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/2.jpg,1750.0000,https://numismat.net/darphane-2023-yili-turk-spor-i-nsanlari-serisi-lefter-kucukandonyadis-no-3-darphane-hatira-gumus,2023 Yılı Türk Spor İnsanları Serisi: Lefter Küçükandonyadis No:3  Darphane Hatıra Gümüş
00057-000006-00007,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/3.jpg,1750.0000,https://numismat.net/darphane-2021-yili-turk-devletleri-serisi-bati-hun-devleti-no-2-darphane-hatira-gumus,2021 Yılı Türk Devletleri Serisi: Batı Hun Devleti No:2  Darphane Hatıra Gümüş
00058-000006-00008,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/6-3.jpg,1708.3333,https://numismat.net/darphane-2017-yili-darphane-nin-kurulusu-550-yili-darphane-hatira-okside-gumus,2017 Yılı Darphane'nin Kuruluşu 550. Yılı  Darphane Hatıra Okside Gümüş
00044-000006-00009,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/44.jpg,275.0000,https://numismat.net/darphane-1991-yili-5-000-lira-yunus-emre-sevgi-yili,1991 Yılı 5.000 Lira Yunus Emre Sevgi Yılı
00045-000006-00010,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/45.jpg,275.0000,https://numismat.net/darphane-1991-yili-5-000-lira-yunus-emre-sevgi-yili-1,1991 Yılı 5.000 Lira Yunus Emre Sevgi Yılı
00046-000006-00011,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/46.jpg,275.0000,https://numismat.net/darphane-1991-yili-5-000-lira-yunus-emre-sevgi-yili-2,1991 Yılı 5.000 Lira Yunus Emre Sevgi Yılı
00047-000006-00012,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/47.jpg,325.0000,https://numismat.net/darphane-1985-yili-500-lira-f-a-o-40-yil,1985 Yılı 500 Lira F.A.O. 40. Yıl
00048-000006-00013,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/48.jpg,325.0000,https://numismat.net/darphane-1985-yili-500-lira-f-a-o-40-yil-1,1985 Yılı 500 Lira F.A.O. 40. Yıl
00049-000006-00014,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/49.jpg,325.0000,https://numismat.net/darphane-1985-yili-500-lira-f-a-o-40-yil-2,1985 Yılı 500 Lira F.A.O. 40. Yıl
00050-000006-00015,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/50.jpg,325.0000,https://numismat.net/darphane-1987-yili-1-000-lira-dunya-konut-yili,1987 Yılı 1.000 Lira Dünya Konut Yılı
00051-000006-00016,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/51.jpg,325.0000,https://numismat.net/darphane-1987-yili-1-000-lira-dunya-konut-yili-1,1987 Yılı 1.000 Lira Dünya Konut Yılı
00052-000006-00017,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/52.jpg,300.0000,https://numismat.net/darphane-1992-yili-5-000-lira-yahudi-gocu,1992 Yılı 5.000 Lira Yahudi Göçü
00053-000006-00018,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/53.jpg,300.0000,https://numismat.net/darphane-1992-yili-5-000-lira-yahudi-gocu-1,1992 Yılı 5.000 Lira Yahudi Göçü
00054-000006-00019,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/54.jpg,300.0000,https://numismat.net/darphane-1992-yili-5-000-lira-yahudi-gocu-2,1992 Yılı 5.000 Lira Yahudi Göçü
00055-000006-00020,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/55.jpg,325.0000,https://numismat.net/darphane-1986-yili-1-000-lira-uluslararasi-baris-yili,1986 Yılı 1.000 Lira Uluslararası Barış Yılı
00056-000006-00021,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/56.jpg,325.0000,https://numismat.net/darphane-1986-yili-1-000-lira-uluslararasi-baris-yili-1,1986 Yılı 1.000 Lira Uluslararası Barış Yılı
00057-000006-00022,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/57.jpg,350.0000,https://numismat.net/darphane-1982-yili-100-lira-dunya-futbol-sampiyonasi,1982 Yılı 100 Lira Dünya Futbol Şampiyonası
00058-000006-00023,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/58.jpg,350.0000,https://numismat.net/darphane-1982-yili-100-lira-dunya-futbol-sampiyonasi-1,1982 Yılı 100 Lira Dünya Futbol Şampiyonası
00059-000006-00024,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/59.jpg,750.0000,https://numismat.net/darphane-1984-yili-500-lira-balikcilik-konferansi,1984 Yılı 500 Lira Balıkçılık Konferansı
00060-000006-00025,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/60.jpg,750.0000,https://numismat.net/darphane-1984-yili-500-lira-balikcilik-konferansi-1,1984 Yılı 500 Lira Balıkçılık Konferansı
00061-000003-00002,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/61.jpg,250.0000,https://numismat.net/1981-yili-20-lira-dunya-besin-gunu,1981 Yılı 20 Lira Dünya Besin Günü
00062-000003-00003,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/62.jpg,250.0000,https://numismat.net/1981-yili-20-lira-dunya-besin-gunu-1,1981 Yılı 20 Lira Dünya Besin Günü
00063-000003-00004,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/63.jpg,250.0000,https://numismat.net/1981-yili-20-lira-dunya-besin-gunu-2,1981 Yılı 20 Lira Dünya Besin Günü
00064-000002-00001,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/64.jpg,250.0000,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut
00065-000002-00002,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/65.jpg,250.0000,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut-1,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut
00066-000002-00003,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/66.jpg,250.0000,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut-2,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut
00067-000002-00004,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/67.jpg,400.0000,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut-ters-duz-takim,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut Ters-Düz Takım
00068-000002-00005,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/68.jpg,250.0000,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut,1977 Yılı 5 Lira Herkese Ekmek ve Konut
00069-000002-00006,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/69.jpg,250.0000,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-1,1977 Yılı 5 Lira Herkese Ekmek ve Konut
00070-000002-00007,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/70.jpg,250.0000,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-2,1977 Yılı 5 Lira Herkese Ekmek ve Konut
00071-000002-00008,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/71.jpg,250.0000,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-3,1977 Yılı 5 Lira Herkese Ekmek ve Konut
00072-000002-00009,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/72.jpg,500.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik-ters-duz-takim,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık Ters-Düz Takım
00073-000002-00010,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/73.jpg,250.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık
00074-000002-00011,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/74.jpg,250.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik-1,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık
00075-000002-00012,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/75.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00076-000002-00013,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/76.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-1,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00077-000002-00014,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/77.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-2,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00078-000002-00015,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/78.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-3,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00079-000002-00016,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/79.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-4,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00081-000002-00017,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/81.jpg,250.0000,https://numismat.net/1978-yili-50-kurus-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1978 Yılı 50 Kuruş F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00082-000002-00018,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/82.jpg,250.0000,https://numismat.net/1978-yili-1-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1978 Yılı 1 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00083-000002-00019,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/83.jpg,250.0000,https://numismat.net/1978-yili-1-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,1978 Yılı 1 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00084-000002-00020,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/84.jpg,250.0000,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00085-000002-00021,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/85.jpg,250.0000,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00086-000002-00022,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/86.jpg,250.0000,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-2,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00087-000002-00023,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/87.jpg,300.0000,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00088-000002-00024,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/88.jpg,300.0000,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00089-000002-00025,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/89.jpg,300.0000,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-2,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00090-000002-00026,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/90.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00091-000002-00027,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/91.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-1,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00092-000002-00028,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/92.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-2,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00093-000002-00029,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/93.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-3,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00094-000002-00030,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/94.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-4,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00095-000002-00031,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/95.jpg,250.0000,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma
